event_date,latitude,longitude,fatalities,event_type
2023-07-15,42.5551,74.6253,0,Protests
2023-07-29,42.5551,74.6253,0,Protests
2023-08-12,42.5551,74.6253,0,Protests
2023-09-09,42.5551,74.6253,0,Protests
2023-11-25,42.5551,74.6253,0,Protests
2023-12-02,42.5551,74.6253,0,Protests
2024-01-20,42.5551,74.6253,0,Protests
2024-01-27,42.5551,74.6253,0,Protests
2024-02-10,42.5551,74.6253,0,Protests
2024-02-24,42.5551,74.6253,0,Protests
2024-03-02,42.5551,74.6253,0,Protests
2024-03-30,42.5551,74.6253,0,Protests
2024-04-13,42.5551,74.6253,0,Protests
2024-04-20,42.5551,74.6253,0,Protests
2024-05-11,42.5551,74.6253,0,Protests
2024-05-18,42.5551,74.6253,0,Protests
2024-06-01,42.5551,74.6253,0,Protests
2024-06-29,42.5551,74.6253,0,Protests
2024-08-17,42.5551,74.6253,0,Protests
2024-08-24,42.5551,74.6253,0,Protests
2024-09-07,42.5551,74.6253,0,Protests
2024-09-14,42.5551,74.6253,0,Protests
2024-10-05,42.5551,74.6253,0,Protests
2024-11-09,42.5551,74.6253,0,Protests
2024-11-23,42.5551,74.6253,0,Protests
2024-12-07,42.5551,74.6253,0,Protests
2025-01-25,42.5551,74.6253,0,Protests
2025-04-19,42.5551,74.6253,0,Protests
2025-06-14,42.5551,74.6253,0,Protests
2025-06-21,42.5551,74.6253,0,Protests
2025-07-05,42.5551,74.6253,0,Protests
2025-08-02,42.5551,74.6253,0,Protests
2025-09-06,42.5551,74.6253,0,Protests
2025-09-20,42.5551,74.6253,0,Protests
2025-09-27,42.5551,74.6253,0,Protests
2025-11-29,42.5551,74.6253,0,Protests
2025-12-06,42.5551,74.6253,0,Protests
2025-12-20,42.5551,74.6253,0,Protests
2026-01-03,42.5551,74.6253,0,Protests
2026-01-31,42.5551,74.6253,0,Protests
2026-03-14,42.5551,74.6253,0,Protests
2019-06-01,42.5551,74.6253,0,Protests
2019-06-15,42.5551,74.6253,0,Protests
2021-06-26,42.5551,74.6253,0,Protests
2019-06-01,42.5551,74.6253,0,Riots
2019-07-06,42.5551,74.6253,0,Riots
2019-08-03,42.5551,74.6253,0,Riots
2019-09-28,42.5551,74.6253,0,Riots
2020-04-18,42.5551,74.6253,0,Riots
2020-07-18,42.5551,74.6253,0,Riots
2020-10-03,42.5551,74.6253,0,Riots
2021-04-24,42.5551,74.6253,0,Riots
2021-06-19,42.5551,74.6253,0,Riots
2022-06-11,42.5551,74.6253,0,Riots
2022-06-18,42.5551,74.6253,0,Riots
2022-12-03,42.5551,74.6253,0,Riots
2023-01-07,42.5551,74.6253,0,Riots
2024-01-27,42.5551,74.6253,0,Riots
2024-04-13,42.5551,74.6253,0,Riots
2024-05-18,42.5551,74.6253,0,Riots
2025-11-15,42.5551,74.6253,0,Riots
2025-12-20,42.5551,74.6253,0,Riots
2020-05-16,42.5551,74.6253,0,Riots
2020-10-03,42.5551,74.6253,0,Riots
2025-08-02,42.5551,74.6253,0,Riots
2025-09-06,42.5551,74.6253,0,Strategic developments
2018-02-03,42.5551,74.6253,0,Strategic developments
2022-01-15,42.5551,74.6253,0,Strategic developments
2024-03-09,42.5551,74.6253,0,Strategic developments
2024-07-20,42.5551,74.6253,0,Strategic developments
2019-06-22,42.5551,74.6253,0,Strategic developments
2021-11-27,42.5551,74.6253,0,Violence against civilians
2018-06-02,42.5551,74.6253,0,Violence against civilians
2018-10-27,42.5551,74.6253,0,Violence against civilians
2018-12-08,42.5551,74.6253,0,Violence against civilians
2019-01-19,42.5551,74.6253,0,Violence against civilians
2019-08-03,42.5551,74.6253,0,Violence against civilians
2021-04-17,42.5551,74.6253,0,Violence against civilians
2021-07-31,42.5551,74.6253,0,Violence against civilians
2021-09-11,42.5551,74.6253,0,Violence against civilians
2021-11-20,42.5551,74.6253,0,Violence against civilians
2022-02-19,42.5551,74.6253,0,Violence against civilians
2022-05-28,42.5551,74.6253,0,Violence against civilians
2022-10-29,42.5551,74.6253,0,Violence against civilians
2023-04-15,42.5551,74.6253,0,Violence against civilians
2023-04-22,42.5551,74.6253,0,Violence against civilians
2023-06-03,42.5551,74.6253,0,Violence against civilians
2023-06-24,42.5551,74.6253,0,Violence against civilians
2023-07-22,42.5551,74.6253,0,Violence against civilians
2023-08-05,42.5551,74.6253,0,Violence against civilians
2023-08-26,42.5551,74.6253,0,Violence against civilians
2024-03-23,42.5551,74.6253,0,Violence against civilians
2024-04-06,42.5551,74.6253,0,Violence against civilians
2024-10-12,42.5551,74.6253,0,Violence against civilians
2025-01-04,42.5551,74.6253,0,Violence against civilians
2025-01-11,42.5551,74.6253,0,Violence against civilians
2025-03-15,42.5551,74.6253,0,Violence against civilians
2025-03-29,42.5551,74.6253,0,Violence against civilians
2025-04-05,42.5551,74.6253,1,Violence against civilians
2025-05-10,42.5551,74.6253,0,Violence against civilians
2025-09-06,42.5551,74.6253,0,Violence against civilians
2025-09-13,42.5551,74.6253,0,Violence against civilians
2025-10-11,42.5551,74.6253,1,Violence against civilians
2021-07-03,42.5551,74.6253,0,Violence against civilians
2025-11-22,42.5551,74.6253,0,Violence against civilians
2018-08-04,42.0618,78.1593,0,Battles
2018-03-10,42.0618,78.1593,0,Protests
2018-10-27,42.0618,78.1593,0,Protests
2018-12-15,42.0618,78.1593,0,Protests
2018-12-29,42.0618,78.1593,0,Protests
2019-01-05,42.0618,78.1593,0,Protests
2019-03-23,42.0618,78.1593,0,Protests
2019-04-13,42.0618,78.1593,0,Protests
2019-04-20,42.0618,78.1593,0,Protests
2019-04-27,42.0618,78.1593,0,Protests
2019-05-11,42.0618,78.1593,0,Protests
2019-05-25,42.0618,78.1593,0,Protests
2019-07-13,42.0618,78.1593,0,Protests
2019-08-31,42.0618,78.1593,0,Protests
2019-09-07,42.0618,78.1593,0,Protests
2019-09-28,42.0618,78.1593,0,Protests
2019-11-16,42.0618,78.1593,0,Protests
2019-11-23,42.0618,78.1593,0,Protests
2020-01-04,42.0618,78.1593,0,Protests
2020-01-18,42.0618,78.1593,0,Protests
2020-01-25,42.0618,78.1593,0,Protests
2020-02-01,42.0618,78.1593,0,Protests
2020-02-15,42.0618,78.1593,0,Protests
2020-03-07,42.0618,78.1593,0,Protests
2020-03-28,42.0618,78.1593,0,Protests
2020-05-16,42.0618,78.1593,0,Protests
2020-07-25,42.0618,78.1593,0,Protests
2020-09-12,42.0618,78.1593,0,Protests
2020-09-19,42.0618,78.1593,0,Protests
2020-10-03,42.0618,78.1593,0,Protests
2020-10-31,42.0618,78.1593,0,Protests
2020-11-07,42.0618,78.1593,0,Protests
2020-11-14,42.0618,78.1593,0,Protests
2020-11-21,42.0618,78.1593,0,Protests
2020-12-12,42.0618,78.1593,0,Protests
2021-02-06,42.0618,78.1593,0,Protests
2021-02-13,42.0618,78.1593,0,Protests
2021-02-20,42.0618,78.1593,0,Protests
2021-03-27,42.0618,78.1593,0,Protests
2021-05-22,42.0618,78.1593,0,Protests
2021-07-10,42.0618,78.1593,0,Protests
2021-07-17,42.0618,78.1593,0,Protests
2021-10-02,42.0618,78.1593,0,Protests
2022-02-05,42.0618,78.1593,0,Protests
2022-02-12,42.0618,78.1593,0,Protests
2022-05-14,42.0618,78.1593,0,Protests
2022-05-28,42.0618,78.1593,0,Protests
2022-06-18,42.0618,78.1593,0,Protests
2022-06-25,42.0618,78.1593,0,Protests
2022-08-13,42.0618,78.1593,0,Protests
2022-08-27,42.0618,78.1593,0,Protests
2022-09-17,42.0618,78.1593,0,Protests
2022-10-22,42.0618,78.1593,0,Protests
2022-11-26,42.0618,78.1593,0,Protests
2022-12-03,42.0618,78.1593,0,Protests
2022-12-24,42.0618,78.1593,0,Protests
2023-01-28,42.0618,78.1593,0,Protests
2023-02-25,42.0618,78.1593,0,Protests
2023-03-18,42.0618,78.1593,0,Protests
2023-05-20,42.0618,78.1593,0,Protests
2023-06-03,42.0618,78.1593,0,Protests
2023-06-17,42.0618,78.1593,0,Protests
2023-07-29,42.0618,78.1593,0,Protests
2023-09-23,42.0618,78.1593,0,Protests
2023-11-25,42.0618,78.1593,0,Protests
2023-12-23,42.0618,78.1593,0,Protests
2024-01-06,42.0618,78.1593,0,Protests
2024-01-20,42.0618,78.1593,0,Protests
2024-01-27,42.0618,78.1593,0,Protests
2024-02-10,42.0618,78.1593,0,Protests
2024-02-24,42.0618,78.1593,0,Protests
2024-08-03,42.0618,78.1593,0,Protests
2024-10-05,42.0618,78.1593,0,Protests
2024-11-16,42.0618,78.1593,0,Protests
2025-01-04,42.0618,78.1593,0,Protests
2025-01-11,42.0618,78.1593,0,Protests
2025-03-01,42.0618,78.1593,0,Protests
2025-03-22,42.0618,78.1593,0,Protests
2025-05-17,42.0618,78.1593,0,Protests
2025-06-21,42.0618,78.1593,0,Protests
2025-08-30,42.0618,78.1593,0,Protests
2025-09-27,42.0618,78.1593,0,Protests
2026-02-21,42.0618,78.1593,0,Protests
2018-04-14,42.0618,78.1593,0,Riots
2018-04-28,42.0618,78.1593,0,Riots
2023-11-18,42.0618,78.1593,0,Riots
2024-03-02,42.0618,78.1593,0,Riots
2020-12-05,42.0618,78.1593,0,Riots
2018-09-29,42.0618,78.1593,0,Strategic developments
2021-09-04,42.0618,78.1593,0,Strategic developments
2017-12-30,42.0618,78.1593,0,Strategic developments
2019-01-05,42.0618,78.1593,0,Strategic developments
2020-03-28,42.0618,78.1593,0,Strategic developments
2022-03-26,42.0618,78.1593,0,Strategic developments
2018-03-10,42.0618,78.1593,0,Violence against civilians
2018-10-13,42.0618,78.1593,0,Violence against civilians
2018-11-17,42.0618,78.1593,0,Violence against civilians
2018-12-15,42.0618,78.1593,0,Violence against civilians
2019-02-09,42.0618,78.1593,0,Violence against civilians
2020-03-07,42.0618,78.1593,0,Violence against civilians
2021-05-08,42.0618,78.1593,0,Violence against civilians
2022-10-01,42.0618,78.1593,0,Violence against civilians
2024-04-13,42.0618,78.1593,0,Violence against civilians
2025-04-19,42.0618,78.1593,1,Violence against civilians
2025-11-15,42.0618,78.1593,1,Violence against civilians
2026-01-24,42.0618,78.1593,0,Violence against civilians
2017-12-30,41.5126,73.2176,0,Protests
2018-01-13,41.5126,73.2176,0,Protests
2018-01-20,41.5126,73.2176,0,Protests
2018-01-27,41.5126,73.2176,0,Protests
2018-02-03,41.5126,73.2176,0,Protests
2018-02-17,41.5126,73.2176,0,Protests
2018-02-24,41.5126,73.2176,0,Protests
2018-03-10,41.5126,73.2176,0,Protests
2018-05-12,41.5126,73.2176,0,Protests
2018-06-09,41.5126,73.2176,0,Protests
2018-06-16,41.5126,73.2176,0,Protests
2018-06-23,41.5126,73.2176,0,Protests
2018-09-29,41.5126,73.2176,0,Protests
2018-10-13,41.5126,73.2176,0,Protests
2018-10-27,41.5126,73.2176,0,Protests
2018-11-03,41.5126,73.2176,0,Protests
2018-12-01,41.5126,73.2176,0,Protests
2018-12-22,41.5126,73.2176,0,Protests
2019-01-05,41.5126,73.2176,0,Protests
2019-01-19,41.5126,73.2176,0,Protests
2019-02-23,41.5126,73.2176,0,Protests
2019-03-02,41.5126,73.2176,0,Protests
2019-04-13,41.5126,73.2176,0,Protests
2019-05-25,41.5126,73.2176,0,Protests
2019-06-15,41.5126,73.2176,0,Protests
2019-10-05,41.5126,73.2176,0,Protests
2019-10-12,41.5126,73.2176,0,Protests
2019-10-19,41.5126,73.2176,0,Protests
2019-11-30,41.5126,73.2176,0,Protests
2019-12-14,41.5126,73.2176,0,Protests
2019-12-21,41.5126,73.2176,0,Protests
2020-01-25,41.5126,73.2176,0,Protests
2020-03-07,41.5126,73.2176,0,Protests
2020-07-04,41.5126,73.2176,0,Protests
2020-09-05,41.5126,73.2176,0,Protests
2020-09-12,41.5126,73.2176,0,Protests
2020-10-03,41.5126,73.2176,0,Protests
2020-10-24,41.5126,73.2176,0,Protests
2020-10-31,41.5126,73.2176,0,Protests
2020-11-21,41.5126,73.2176,0,Protests
2020-11-28,41.5126,73.2176,0,Protests
2020-12-12,41.5126,73.2176,0,Protests
2020-12-19,41.5126,73.2176,0,Protests
2021-01-02,41.5126,73.2176,0,Protests
2021-01-09,41.5126,73.2176,0,Protests
2021-01-16,41.5126,73.2176,0,Protests
2021-01-30,41.5126,73.2176,0,Protests
2021-02-06,41.5126,73.2176,0,Protests
2021-02-13,41.5126,73.2176,0,Protests
2021-02-20,41.5126,73.2176,0,Protests
2021-03-06,41.5126,73.2176,0,Protests
2021-03-13,41.5126,73.2176,0,Protests
2021-03-20,41.5126,73.2176,0,Protests
2021-04-10,41.5126,73.2176,0,Protests
2021-04-24,41.5126,73.2176,0,Protests
2021-05-01,41.5126,73.2176,0,Protests
2021-05-08,41.5126,73.2176,0,Protests
2021-05-22,41.5126,73.2176,0,Protests
2021-05-29,41.5126,73.2176,0,Protests
2021-06-26,41.5126,73.2176,0,Protests
2021-08-07,41.5126,73.2176,0,Protests
2021-08-28,41.5126,73.2176,0,Protests
2021-09-04,41.5126,73.2176,0,Protests
2021-09-11,41.5126,73.2176,0,Protests
2021-10-02,41.5126,73.2176,0,Protests
2021-10-09,41.5126,73.2176,0,Protests
2021-11-06,41.5126,73.2176,0,Protests
2021-11-13,41.5126,73.2176,0,Protests
2021-11-27,41.5126,73.2176,0,Protests
2021-12-11,41.5126,73.2176,0,Protests
2022-01-08,41.5126,73.2176,0,Protests
2022-01-22,41.5126,73.2176,0,Protests
2022-02-12,41.5126,73.2176,0,Protests
2022-05-14,41.5126,73.2176,0,Protests
2022-05-28,41.5126,73.2176,0,Protests
2022-06-04,41.5126,73.2176,0,Protests
2022-06-18,41.5126,73.2176,0,Protests
2022-07-02,41.5126,73.2176,0,Protests
2022-09-17,41.5126,73.2176,0,Protests
2022-10-22,41.5126,73.2176,0,Protests
2022-10-29,41.5126,73.2176,0,Protests
2022-11-19,41.5126,73.2176,0,Protests
2022-11-26,41.5126,73.2176,0,Protests
2022-12-24,41.5126,73.2176,0,Protests
2023-01-14,41.5126,73.2176,0,Protests
2023-04-01,41.5126,73.2176,0,Protests
2023-06-17,41.5126,73.2176,0,Protests
2023-07-08,41.5126,73.2176,0,Protests
2023-07-22,41.5126,73.2176,0,Protests
2023-09-09,41.5126,73.2176,0,Protests
2023-09-23,41.5126,73.2176,0,Protests
2024-01-20,41.5126,73.2176,0,Protests
2024-03-02,41.5126,73.2176,0,Protests
2024-03-09,41.5126,73.2176,0,Protests
2024-04-13,41.5126,73.2176,0,Protests
2024-06-29,41.5126,73.2176,0,Protests
2024-09-28,41.5126,73.2176,0,Protests
2024-11-23,41.5126,73.2176,0,Protests
2024-12-14,41.5126,73.2176,0,Protests
2025-01-04,41.5126,73.2176,0,Protests
2025-01-11,41.5126,73.2176,0,Protests
2025-01-18,41.5126,73.2176,0,Protests
2025-02-01,41.5126,73.2176,0,Protests
2025-02-15,41.5126,73.2176,0,Protests
2025-03-22,41.5126,73.2176,0,Protests
2025-05-17,41.5126,73.2176,0,Protests
2025-08-02,41.5126,73.2176,0,Protests
2026-01-17,41.5126,73.2176,0,Protests
2018-05-12,41.5126,73.2176,0,Riots
2018-11-03,41.5126,73.2176,0,Riots
2020-01-04,41.5126,73.2176,0,Riots
2020-09-26,41.5126,73.2176,0,Riots
2021-03-06,41.5126,73.2176,0,Riots
2023-10-21,41.5126,73.2176,0,Riots
2025-06-14,41.5126,73.2176,0,Riots
2018-02-24,41.5126,73.2176,0,Riots
2018-04-07,41.5126,73.2176,0,Riots
2018-09-15,41.5126,73.2176,0,Riots
2018-11-03,41.5126,73.2176,0,Riots
2020-10-03,41.5126,73.2176,0,Riots
2019-06-22,41.5126,73.2176,0,Strategic developments
2018-04-07,41.5126,73.2176,1,Violence against civilians
2018-11-03,41.5126,73.2176,0,Violence against civilians
2019-04-13,41.5126,73.2176,0,Violence against civilians
2019-07-27,41.5126,73.2176,0,Violence against civilians
2020-04-25,41.5126,73.2176,0,Violence against civilians
2020-05-09,41.5126,73.2176,0,Violence against civilians
2021-03-13,41.5126,73.2176,0,Violence against civilians
2021-08-28,41.5126,73.2176,0,Violence against civilians
2022-04-16,41.5126,73.2176,0,Violence against civilians
2022-04-30,41.5126,73.2176,3,Violence against civilians
2022-06-18,41.5126,73.2176,0,Violence against civilians
2022-11-05,41.5126,73.2176,0,Violence against civilians
2023-03-04,41.5126,73.2176,0,Violence against civilians
2023-10-21,41.5126,73.2176,0,Violence against civilians
2024-03-23,41.5126,73.2176,0,Violence against civilians
2024-09-14,41.5126,73.2176,0,Violence against civilians
2025-01-18,41.5126,73.2176,0,Violence against civilians
2025-03-01,41.5126,73.2176,0,Violence against civilians
2025-10-11,41.5126,73.2176,0,Violence against civilians
2026-01-03,41.5126,73.2176,1,Violence against civilians
2018-12-22,41.3659,75.9935,0,Protests
2019-03-09,41.3659,75.9935,0,Protests
2019-05-25,41.3659,75.9935,0,Protests
2019-07-13,41.3659,75.9935,0,Protests
2019-07-27,41.3659,75.9935,0,Protests
2019-08-03,41.3659,75.9935,0,Protests
2019-08-31,41.3659,75.9935,0,Protests
2019-11-23,41.3659,75.9935,0,Protests
2019-11-30,41.3659,75.9935,0,Protests
2019-12-28,41.3659,75.9935,0,Protests
2020-01-25,41.3659,75.9935,0,Protests
2020-02-01,41.3659,75.9935,0,Protests
2020-02-15,41.3659,75.9935,0,Protests
2020-02-22,41.3659,75.9935,0,Protests
2020-05-09,41.3659,75.9935,0,Protests
2020-05-16,41.3659,75.9935,0,Protests
2020-05-30,41.3659,75.9935,0,Protests
2020-06-13,41.3659,75.9935,0,Protests
2020-06-27,41.3659,75.9935,0,Protests
2020-07-18,41.3659,75.9935,0,Protests
2020-07-25,41.3659,75.9935,0,Protests
2020-10-03,41.3659,75.9935,0,Protests
2020-11-21,41.3659,75.9935,0,Protests
2020-12-19,41.3659,75.9935,0,Protests
2020-12-26,41.3659,75.9935,0,Protests
2021-01-02,41.3659,75.9935,0,Protests
2021-01-09,41.3659,75.9935,0,Protests
2021-01-30,41.3659,75.9935,0,Protests
2021-03-06,41.3659,75.9935,0,Protests
2021-03-20,41.3659,75.9935,0,Protests
2021-04-03,41.3659,75.9935,0,Protests
2021-04-10,41.3659,75.9935,0,Protests
2021-04-24,41.3659,75.9935,0,Protests
2021-05-22,41.3659,75.9935,0,Protests
2021-06-19,41.3659,75.9935,0,Protests
2021-07-17,41.3659,75.9935,0,Protests
2021-07-31,41.3659,75.9935,0,Protests
2021-08-21,41.3659,75.9935,0,Protests
2021-11-06,41.3659,75.9935,0,Protests
2021-11-13,41.3659,75.9935,0,Protests
2021-11-20,41.3659,75.9935,0,Protests
2021-12-04,41.3659,75.9935,0,Protests
2021-12-11,41.3659,75.9935,0,Protests
2022-01-22,41.3659,75.9935,0,Protests
2022-02-26,41.3659,75.9935,0,Protests
2022-03-26,41.3659,75.9935,0,Protests
2022-04-09,41.3659,75.9935,0,Protests
2022-04-30,41.3659,75.9935,0,Protests
2022-05-14,41.3659,75.9935,0,Protests
2022-06-11,41.3659,75.9935,0,Protests
2022-07-09,41.3659,75.9935,0,Protests
2022-07-30,41.3659,75.9935,0,Protests
2022-08-06,41.3659,75.9935,0,Protests
2022-09-03,41.3659,75.9935,0,Protests
2022-10-15,41.3659,75.9935,0,Protests
2022-11-05,41.3659,75.9935,0,Protests
2022-11-12,41.3659,75.9935,0,Protests
2022-11-26,41.3659,75.9935,0,Protests
2023-03-04,41.3659,75.9935,0,Protests
2023-03-11,41.3659,75.9935,0,Protests
2023-10-21,41.3659,75.9935,0,Protests
2023-10-28,41.3659,75.9935,0,Protests
2023-11-18,41.3659,75.9935,0,Protests
2023-12-02,41.3659,75.9935,0,Protests
2024-03-09,41.3659,75.9935,0,Protests
2024-05-18,41.3659,75.9935,0,Protests
2024-11-30,41.3659,75.9935,0,Protests
2024-12-14,41.3659,75.9935,0,Protests
2024-12-21,41.3659,75.9935,0,Protests
2025-01-11,41.3659,75.9935,0,Protests
2025-01-25,41.3659,75.9935,0,Protests
2025-02-08,41.3659,75.9935,0,Protests
2025-03-01,41.3659,75.9935,0,Protests
2019-07-27,41.3659,75.9935,0,Riots
2020-09-19,41.3659,75.9935,0,Riots
2021-12-18,41.3659,75.9935,0,Riots
2022-07-02,41.3659,75.9935,0,Riots
2023-11-18,41.3659,75.9935,0,Riots
2025-06-14,41.3659,75.9935,0,Riots
2019-08-03,41.3659,75.9935,0,Riots
2020-10-03,41.3659,75.9935,0,Riots
2023-12-09,41.3659,75.9935,1,Violence against civilians
2025-08-09,41.3659,75.9935,0,Violence against civilians
2022-09-17,40.1638,73.3612,0,Battles
2018-04-07,40.1638,73.3612,0,Protests
2018-04-14,40.1638,73.3612,0,Protests
2018-04-21,40.1638,73.3612,0,Protests
2018-10-06,40.1638,73.3612,0,Protests
2018-10-20,40.1638,73.3612,0,Protests
2018-11-24,40.1638,73.3612,0,Protests
2018-12-01,40.1638,73.3612,0,Protests
2018-12-22,40.1638,73.3612,0,Protests
2019-01-26,40.1638,73.3612,0,Protests
2019-03-16,40.1638,73.3612,0,Protests
2019-05-11,40.1638,73.3612,0,Protests
2019-05-18,40.1638,73.3612,0,Protests
2019-06-01,40.1638,73.3612,0,Protests
2019-08-03,40.1638,73.3612,0,Protests
2019-09-07,40.1638,73.3612,0,Protests
2019-10-12,40.1638,73.3612,0,Protests
2019-12-14,40.1638,73.3612,0,Protests
2020-01-04,40.1638,73.3612,0,Protests
2020-02-08,40.1638,73.3612,0,Protests
2020-02-15,40.1638,73.3612,0,Protests
2020-02-22,40.1638,73.3612,0,Protests
2020-05-30,40.1638,73.3612,0,Protests
2020-06-13,40.1638,73.3612,0,Protests
2020-06-27,40.1638,73.3612,0,Protests
2020-07-25,40.1638,73.3612,0,Protests
2020-10-03,40.1638,73.3612,0,Protests
2020-10-17,40.1638,73.3612,0,Protests
2020-11-14,40.1638,73.3612,0,Protests
2020-11-21,40.1638,73.3612,0,Protests
2021-01-30,40.1638,73.3612,0,Protests
2021-02-13,40.1638,73.3612,0,Protests
2021-02-20,40.1638,73.3612,0,Protests
2021-03-20,40.1638,73.3612,0,Protests
2021-03-27,40.1638,73.3612,0,Protests
2021-04-10,40.1638,73.3612,0,Protests
2021-04-17,40.1638,73.3612,0,Protests
2021-04-24,40.1638,73.3612,0,Protests
2021-05-22,40.1638,73.3612,0,Protests
2021-05-29,40.1638,73.3612,0,Protests
2021-06-12,40.1638,73.3612,0,Protests
2021-07-17,40.1638,73.3612,0,Protests
2021-07-31,40.1638,73.3612,0,Protests
2021-09-18,40.1638,73.3612,0,Protests
2021-10-23,40.1638,73.3612,0,Protests
2021-12-04,40.1638,73.3612,0,Protests
2022-01-22,40.1638,73.3612,0,Protests
2022-01-29,40.1638,73.3612,0,Protests
2022-02-05,40.1638,73.3612,0,Protests
2022-02-12,40.1638,73.3612,0,Protests
2022-02-26,40.1638,73.3612,0,Protests
2022-04-30,40.1638,73.3612,0,Protests
2022-06-11,40.1638,73.3612,0,Protests
2022-06-18,40.1638,73.3612,0,Protests
2022-07-23,40.1638,73.3612,0,Protests
2022-08-06,40.1638,73.3612,0,Protests
2022-08-20,40.1638,73.3612,0,Protests
2022-09-24,40.1638,73.3612,0,Protests
2022-10-01,40.1638,73.3612,0,Protests
2022-10-08,40.1638,73.3612,0,Protests
2022-10-15,40.1638,73.3612,0,Protests
2022-10-22,40.1638,73.3612,0,Protests
2022-11-05,40.1638,73.3612,0,Protests
2022-11-12,40.1638,73.3612,0,Protests
2022-11-26,40.1638,73.3612,0,Protests
2022-12-10,40.1638,73.3612,0,Protests
2023-02-25,40.1638,73.3612,0,Protests
2023-10-21,40.1638,73.3612,0,Protests
2023-11-25,40.1638,73.3612,0,Protests
2023-12-16,40.1638,73.3612,0,Protests
2024-04-13,40.1638,73.3612,0,Protests
2024-05-11,40.1638,73.3612,0,Protests
2024-05-18,40.1638,73.3612,0,Protests
2024-06-29,40.1638,73.3612,0,Protests
2024-07-20,40.1638,73.3612,0,Protests
2024-10-05,40.1638,73.3612,0,Protests
2024-11-16,40.1638,73.3612,0,Protests
2025-01-25,40.1638,73.3612,0,Protests
2025-02-08,40.1638,73.3612,0,Protests
2025-05-10,40.1638,73.3612,0,Protests
2025-11-01,40.1638,73.3612,0,Protests
2025-12-06,40.1638,73.3612,0,Protests
2026-01-03,40.1638,73.3612,0,Protests
2026-01-31,40.1638,73.3612,0,Protests
2023-09-23,40.1638,73.3612,0,Protests
2018-03-31,40.1638,73.3612,0,Riots
2019-04-27,40.1638,73.3612,0,Riots
2019-09-28,40.1638,73.3612,0,Riots
2020-04-04,40.1638,73.3612,0,Riots
2020-09-12,40.1638,73.3612,0,Riots
2020-09-19,40.1638,73.3612,0,Riots
2021-05-22,40.1638,73.3612,0,Riots
2021-11-06,40.1638,73.3612,0,Riots
2025-06-14,40.1638,73.3612,0,Riots
2025-08-30,40.1638,73.3612,0,Riots
2026-01-03,40.1638,73.3612,0,Riots
2018-10-06,40.1638,73.3612,0,Riots
2019-09-21,40.1638,73.3612,0,Riots
2020-10-03,40.1638,73.3612,0,Riots
2021-05-01,40.1638,73.3612,0,Riots
2022-11-26,40.1638,73.3612,0,Riots
2018-07-21,40.1638,73.3612,0,Strategic developments
2019-07-13,40.1638,73.3612,0,Strategic developments
2021-05-29,40.1638,73.3612,0,Strategic developments
2019-09-07,40.1638,73.3612,0,Strategic developments
2021-05-29,40.1638,73.3612,0,Strategic developments
2022-09-10,40.1638,73.3612,0,Strategic developments
2019-05-25,40.1638,73.3612,0,Violence against civilians
2020-09-05,40.1638,73.3612,0,Violence against civilians
2021-10-02,40.1638,73.3612,0,Violence against civilians
2021-10-16,40.1638,73.3612,0,Violence against civilians
2021-12-11,40.1638,73.3612,0,Violence against civilians
2022-01-15,40.1638,73.3612,0,Violence against civilians
2022-08-06,40.1638,73.3612,0,Violence against civilians
2022-12-10,40.1638,73.3612,0,Violence against civilians
2023-02-25,40.1638,73.3612,0,Violence against civilians
2024-06-22,40.1638,73.3612,0,Violence against civilians
2025-11-01,40.1638,73.3612,0,Violence against civilians
2026-01-03,40.1638,73.3612,0,Violence against civilians
2026-01-31,40.1638,73.3612,0,Violence against civilians
2018-02-24,40.5307,72.7964,0,Protests
2018-03-03,40.5307,72.7964,0,Protests
2018-04-14,40.5307,72.7964,0,Protests
2018-05-26,40.5307,72.7964,0,Protests
2018-06-02,40.5307,72.7964,0,Protests
2018-09-22,40.5307,72.7964,0,Protests
2018-11-17,40.5307,72.7964,0,Protests
2018-12-29,40.5307,72.7964,0,Protests
2019-01-12,40.5307,72.7964,0,Protests
2019-01-19,40.5307,72.7964,0,Protests
2019-02-23,40.5307,72.7964,0,Protests
2019-03-02,40.5307,72.7964,0,Protests
2019-03-23,40.5307,72.7964,0,Protests
2019-04-20,40.5307,72.7964,0,Protests
2019-05-04,40.5307,72.7964,0,Protests
2019-08-03,40.5307,72.7964,0,Protests
2019-10-19,40.5307,72.7964,0,Protests
2020-01-11,40.5307,72.7964,0,Protests
2020-01-25,40.5307,72.7964,0,Protests
2020-05-23,40.5307,72.7964,0,Protests
2020-06-06,40.5307,72.7964,0,Protests
2020-09-26,40.5307,72.7964,0,Protests
2020-10-03,40.5307,72.7964,0,Protests
2020-10-31,40.5307,72.7964,0,Protests
2020-11-07,40.5307,72.7964,0,Protests
2020-11-14,40.5307,72.7964,0,Protests
2020-11-21,40.5307,72.7964,0,Protests
2020-11-28,40.5307,72.7964,0,Protests
2020-12-12,40.5307,72.7964,0,Protests
2020-12-26,40.5307,72.7964,0,Protests
2021-01-09,40.5307,72.7964,0,Protests
2021-01-16,40.5307,72.7964,0,Protests
2021-01-23,40.5307,72.7964,0,Protests
2021-02-06,40.5307,72.7964,0,Protests
2021-02-20,40.5307,72.7964,0,Protests
2021-02-27,40.5307,72.7964,0,Protests
